"URL","Image URL","ASIN","Title","Brand","Fulfillment","Category","BSR","UPC","GTIN","EAN","ISBN","Subcategory","Subcategory BSR","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Seller Country/Region","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.fr/dp/B00BGBQKLU","https://m.media-amazon.com/images/I/51LAMvVC53L._SX450_.jpg","B00BGBQKLU","Niklas chauffage au gaz infrarouge.","NIKLAS","FBM","Cuisine et Maison",168609,"N/A","N/A",8430045380256,"N/A","Radiateurs",314,98,-4,20,20,115,1992.58,1992.49,10,4.4,"Univers Du Pro","France",4,73,43,"Standard Parcel",0,0,0,23.15,"N/A","N/A","11/01/2024",138,9,0,2.04
"https://amazon.fr/dp/B07KSWVR5J","https://m.media-amazon.com/images/I/41kQYOseDfL._SX450_.jpg","B07KSWVR5J","Voltman Chauffage électrique Panneaux rayonnants 1500W","Voltman","FBM","Bricolage",47064,"N/A",03380235400149,3380235400149,"N/A","Radiateurs",29,69.9,-6,47,16,-58,3954.48,1117.56,37,4.3,"Enexo","France",2,608,166,"Standard Oversize",5.31,19.33,29.25,13.23,"N/A","N/A","01/01/2026",88,7,3,1.26
"https://amazon.fr/dp/B0CZR6B127","https://m.media-amazon.com/images/I/816uIIP8q+L._SX450_.jpg","B0CZR6B127","LANAFORM - Heating Panel - Chauffage De Bureau - Panneau Chauffant Pliable - Panneau De Chauffage - 3 Intensités De Chauffe - Accessoire De Bureau","Lanaform","FBA","Hygiène et Santé",42827,"N/A","N/A",5410984118885,"N/A","Chauffe-pieds",52,48.95,-49,38,38,,1845.11,1844.96,7,4,"LANAFORM","Belgium",2,0,"N/A","Standard Oversize",0.79,15.75,20.47,4.41,"N/A","N/A","02/01/2026",24,9,0,5.38
"https://amazon.fr/dp/B0DN15DRVY","https://m.media-amazon.com/images/I/41h-g3y4oGL._SX450_.jpg","B0DN15DRVY","alpina Chauffage Mural 1000-2000W - Chauffage Céramique PTC avec Télécommande - Réglable en Température et Minuterie - Radiateur Mural pour Intérieur, Blanc","alpina","Amazon","Bricolage",10054,"N/A","N/A",8711252002781,"N/A","Radiateurs",3,70.99,6,51,51,-32,3353.46,3352.99,46,4.2,"Amazon","N/A",4,0,"N/A","Standard Oversize",5.83,8.66,17.83,5.25,"N/A","N/A","11/01/2025",16,9,0,1.12
"https://amazon.fr/dp/B00935TXSS","https://m.media-amazon.com/images/I/61CYTqNWUqL._SX450_.jpg","B00935TXSS","Adax Neo NL - Radiateur Electrique 600W | Chauffage Electrique | Faible Consommation d'Energie | Chauffage d'appoint | Convecteur Electrique Mural avec Thermostat | Hauteur 200mm | KDT Blanc","ADAX","FBM","Bricolage",20507,"N/A","N/A",7040666600063,"N/A","Radiateurs",10,155.99,-10,28,13,23,4627.27,2122.1,210,3.8,"espace-bricolage","France",3,455,-17,"Standard Oversize",3.54,8.74,35.51,8.42,"N/A","N/A","10/01/2025",123,5,4,0.13
"https://amazon.fr/dp/B006LKP6PM","https://m.media-amazon.com/images/I/61CYTqNWUqL._SX450_.jpg","B006LKP6PM","Adax Neo NL - Radiateur Electrique 800W | Chauffage Electrique | Faible Consommation d'Energie | Chauffage d'appoint | Convecteur Electrique Mural avec Thermostat | Hauteur 200mm | KDT Blanc","ADAX","FBM","Bricolage",20502,"N/A",07040666600087,7040666600087,"N/A","Radiateurs",10,162.99,-19,28,8,23,4627.27,1250.97,210,3.8,"espace-bricolage","France",3,455,-17,"Standard Oversize",3.46,8.39,42.72,9.57,"N/A","N/A","10/01/2025",173,6,4,0.13
"https://amazon.fr/dp/2416015125","https://m.media-amazon.com/images/I/81XfocGqepL._SX450_.jpg",2416015125,"La plomberie et le chauffage en fiches pratiques","EYROLLES","Amazon","Livres",4561,"N/A","N/A",9782416015120,2416015125,"Chauffage, ventilation et climatisation",1,32,-11,48,48,-42,1531.8,1531.66,30,4.7,"Amazon","N/A",6,577,"N/A","Large Envelope",0.59,8.74,10.94,2.01,"N/A","N/A","01/01/2025",26,1,0,1.6
"https://amazon.fr/dp/B07M6PM4DX","https://m.media-amazon.com/images/I/810W-GNiUgL._SX450_.jpg","B07M6PM4DX","Circulateur Rohtenbach 25–40/180 pour chauffage central","Rohtenbach","FBA","Bricolage",40919,"N/A","N/A",5902557114764,"N/A","Accessoires",168,59.18,-4,63,63,-42,3668,3667.56,154,4.5,"Digital Brico","France",3,888,"N/A","Standard Parcel",5.39,5.59,7.91,5.14,"N/A","N/A","10/01/2025",86,7,0,0.41
"https://amazon.fr/dp/B01LL87M7S","https://m.media-amazon.com/images/I/61sgSAkNheL._SX450_.jpg","B01LL87M7S","Perel Radiateur à bain d’huile 700 W, 7 éléments, chauffage bain d’huile, chauffage d’appoint, radiateur électrique, thermostat, poignée, roulettes, max.15 m², blanc","Perel","Amazon","Cuisine et Maison",72296,"N/A","N/A",5411244780071,"N/A","Appareils de chauffage électriques",19,36.45,-14,65,42,-98,3328.91,1543.85,275,3.8,"Amazon","N/A",6,1716,"N/A","Standard Oversize",5.51,13.94,16.54,8.55,"N/A","N/A","12/01/2024",114,7,4,0.24
"https://amazon.fr/dp/B07M6QN3Z4","https://m.media-amazon.com/images/I/91BogM4c2dL._SX450_.jpg","B07M6QN3Z4","Circulateur Rohtenbach 25–60/180 pour chauffage central","Rohtenbach","FBA","Bricolage",17339,"N/A","N/A",5902557114771,"N/A","Accessoires",51,57.4,-22,108,108,-65,6402.67,6402.36,252,4.4,"Digital Brico","France",3,1859,83,"Standard Parcel",5.43,5.63,7.87,5.62,"N/A","N/A","11/01/2025",86,6,0,0.43
"https://amazon.fr/dp/B0D4VLP4SR","https://m.media-amazon.com/images/I/71af1hkHk5L._SX450_.jpg","B0D4VLP4SR","tectake® Chauffage Electrique Infrarouge Silencieux Chauffage exterieur terrasse réglable économique 1000W, 2000W & 3000W Chauffages d'appoint pour Jardin, Balcon, Salon, Restaurant, Jardin d'hiver","tectake","FBM","Cuisine et Maison",104171,"N/A","N/A",4061173259660,"N/A","Radiateurs électriques",101,97.79,-26,14,14,440,1462.5,1462.35,43,4.1,"Made4Home SAS","France",2,130,"N/A","Standard Oversize",39.57,7.48,6.1,9.17,"N/A","N/A","01/01/2026",22,8,0,0.36
"https://amazon.fr/dp/B09L1QCSZV","https://m.media-amazon.com/images/I/61K0Xl1OUvL._SX450_.jpg","B09L1QCSZV","De'Longhi Capsule Desk - Chauffage Céramique Personnel, Mini-Chauffage Électrique Basse Consommation, Chaleur Immédiate, Silencieux, Arrêt Automatique si renversé, 360 W, Rose (HFX10B03.PK)","De'Longhi","Amazon","Cuisine et Maison",89510,"N/A",08004399021563,8004399021563,"N/A","Nettoyeurs vapeur",96,63.79,-2,24,24,10,1268.22,1268.01,207,4.4,"Amazon","N/A",3,138,-16,"Standard Parcel",5.55,7.13,12.6,2.65,"N/A","N/A","11/01/2024",44,8,0,0.12
"https://amazon.fr/dp/B0D4DZYNFF","https://m.media-amazon.com/images/I/71jWjq8SXwL._SX450_.jpg","B0D4DZYNFF","tectake® Chauffage Electrique Infrarouge Silencieux Chauffage exterieur terrasse réglable économique 650W, 1300W & 2000W Chauffages d'appoint pour Jardin, Balcon, Chambre, Salon, Table à langer","tectake","FBM","Cuisine et Maison",25131,"N/A",04061173259677,4061173259677,"N/A","Radiateurs électriques",25,58.79,-30,60,60,87,3776.03,3775.86,147,4.3,"Made4Home SAS","France",2,472,"N/A","Standard Oversize",21.26,20.87,8.46,20.24,"N/A","N/A","01/01/2026",22,8,0,0.41
"https://amazon.fr/dp/B09KVJT946","https://m.media-amazon.com/images/I/61it-0uE+KL._SX450_.jpg","B09KVJT946","alpina Chauffage Extérieur Terrasse 2000W – Radiateur Électrique Infrarouge avec Télécommande – Chauffage Infrarouge - Montage Plafond ou Mural – Étanche IP55-67,5 x 10,5 x 7 cm","alpina","Amazon","Jardin",28399,"N/A","N/A",8711252187792,"N/A","Appareils de chauffage extérieur",29,54.99,-20,31,31,7,1702.68,1702.55,68,4,"Amazon","N/A",2,307,"N/A","Standard Oversize",5.67,6.77,29.02,6,"N/A","N/A","11/01/2025",52,10,0,0.46
"https://amazon.fr/dp/B0FT8N9TGM","https://m.media-amazon.com/images/I/81IGdTfjmjL._SX450_.jpg","B0FT8N9TGM","NAC Chauffage Soufflant Electrique 3000W - Radiateur Electrique Mobile avec Thermostat & 3 Niveaux de Chaleur – Chauffage Industriel Céramique pour Garage Atelier Chantier Serre - Canon Air Chaud","NAC NEW AMERICAN CONCEPT","FBM","Bricolage",39297,"N/A","N/A",5905842520691,"N/A","Radiateurs",20,57.35,-21,81,54,62,3889.58,2773.3,35,4,"EFI Global Store FR","Czechia",2,0,"N/A","Standard Parcel",7.32,10.04,11.1,5.36,"N/A","N/A","01/01/2026",5,12,4,2.31
"https://amazon.fr/dp/B003HQ97E4","https://m.media-amazon.com/images/I/71vgSqRV2bL._SX450_.jpg","B003HQ97E4","Fernox 56599 F1 Produit protecteur pour systèmes de chauffage central","Fernox","FBA","Bricolage",21861,"N/A",05698292057540,9677776621756,"N/A","Accessoires",73,41.49,-20,46,46,138,2006.97,2006.75,167,4.7,"Digital Brico","France",4,401,12,"Extra Large Envelope",1.93,3.46,7.2,1.37,"N/A","N/A","10/01/2025",163,2,1,0.27
"https://amazon.fr/dp/B0761TDVSV","https://m.media-amazon.com/images/I/51zvFWerbqL._SX450_.jpg","B0761TDVSV","Parasol chauffant OSLO - chauffage d'extérieur au gaz en acier noir","Happy Garden","FBM","Jardin",55917,"N/A","N/A",3795120373499,"N/A","Appareils de chauffage extérieur",72,159.9,-6,15,15,-90,2335.97,2335.66,98,3.9,"allstore FR","France",2,111,"N/A","Standard Oversize",19.69,19.69,36.22,41.89,"N/A","N/A","12/01/2025",102,9,0,0.15
"https://amazon.fr/dp/B0CLY9MT63","https://m.media-amazon.com/images/I/61c2utUfqgL._SX450_.jpg","B0CLY9MT63","OLiWia Fendeuse De Bois De Chauffage Fendeuse À Bois Portable Et Robuste Fendeuse De Bûches Manuelle Coupe-Bois De Chauffage À Usage De Terrain De Camping À Domicile","OLiWia","FBM","Jardin",68048,"N/A","N/A",1099296775302,"N/A","Fendeurs de bûches",26,79.23,-35,22,22,3850,1259.5,1259.2,1,1,"AHJYLM-WULIUXIN666","China",2,36,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","01/01/2026",19,7,0,21.81
"https://amazon.fr/dp/B0DKTKZJSG","https://m.media-amazon.com/images/I/61XksULpxxL._SX450_.jpg","B0DKTKZJSG","VEVOR Chauffage Diesel 2 kW, Réchauffeur d'Air Diesel 12/24 V, Contrôle par App Bluetooth, Télécommande et Écran d'Affichage, Alarme CO, Portable, Chauffage Rapide, pour Bateau Caravane Véhicules","VEVOR","Amazon","Auto et Moto",9299,197988765240,"N/A",0197988765240,"N/A","Fours",2,114.9,27,58,58,-58,6647.01,6646.85,69,3.7,"Amazon","N/A",3,658,"N/A","Standard Oversize",7.48,15.94,17.32,16.14,"N/A","N/A","12/01/2025",16,9,0,0.84
"https://amazon.fr/dp/B0FM8CR8QB","https://m.media-amazon.com/images/I/71Ds6PSNa5L._SX450_.jpg","B0FM8CR8QB","Aroeve Chauffage d'appoint, PTC 2000W Chauffage Electrique, 4 Modes dont Éco, Oscillation 90°, Minuterie 24H, Télécommande, Puissant et Silencieux avec, Protection contre Surchauffe et Chute pour la M","AROEVE","FBA","Cuisine et Maison",132380,850070209472,"N/A",0850070209472,"N/A","Radiateurs électriques",124,56.64,-7,120,120,-99,7381.36,7381.21,369,4.4,"YUN FA  GmbH","Germany",2,0,"N/A","Standard Parcel",6.89,8.27,17.68,5.97,"N/A","N/A","10/01/2025",6,8,0,0.33
"https://amazon.fr/dp/B0DDT5KW76","https://m.media-amazon.com/images/I/719XvzZ5adL._SX450_.jpg","B0DDT5KW76","Topdot Gilet Chauffant Femme Avec Batterie 16000 Mah 7,4 V Incluse - 10 Zones De Chauffage, Veste Chauffante Avec 3 Niveaux De TempéRature,Chauffage Veste Sans Manche Chauffante,L","Topdot","FBA","Mode",48026,768383214918,"N/A",0768383214918,"N/A","Gilets",19,79.99,-19,98,17,16,7342.33,1277.48,51,4.3,"RUN-US","China",2,458,"N/A","Standard Parcel",3.43,9.88,13.5,1.98,"N/A","N/A","01/01/2025",18,7,6,1.92
"https://amazon.fr/dp/B0BLNKG3NL","https://m.media-amazon.com/images/I/41YNUgYhxOL._SX450_.jpg","B0BLNKG3NL","BigKing Fendeur De Bûches De Bois De Chauffage, Coin De Fendeur De Bois De Chauffage Robuste Petit Fendeur De Bûches Manuel pour Petit Poêle À Bois De Cheminée","BigKing","FBA","Jardin",7957,"N/A","N/A","N/A","N/A","Accessoires pour fendeuses à bois",5,33.88,5,44,44,-95,1471.82,1471.68,129,3.9,"Bigking–EU","China",2,616,58,"Small Parcel",4.57,4.69,6.02,1.83,"N/A","N/A","11/01/2025",40,9,0,0.34
"https://amazon.fr/dp/B0FWC2J32N","https://m.media-amazon.com/images/I/51Z-N9f0+IL._SX450_.jpg","B0FWC2J32N","ACOLY Résistance de Moteur de Ventilateur de Chauffage, Remplacement 1610497380 CE859001, Module de Commande de résistance de Moteur de Chauffage pour C4 Cactus 308 508 II 2019-2023","ACOLY","FBA","Auto et Moto",43360,"N/A","N/A","N/A","N/A","Résistance de moteur de ventilateur",101,26.99,-32,66,66,,1777.01,1776.21,"N/A","N/A","ACOLY","N/A",2,0,"N/A","Small Parcel",2.87,2.99,4.53,0.33,"N/A","N/A","02/01/2026",5,7,0,"N/A"
"https://amazon.fr/dp/B0D8P3ZKFN","https://m.media-amazon.com/images/I/71PhwiY+T9L._SX450_.jpg","B0D8P3ZKFN","VEVOR Nettoyeur à Ultrasons Numérique 10 L, Chauffage 400 W, Ultrasons 240 W, Bac Ultrasons avec Chauffage et Minuterie, Appareil de Nettoyage Ultrasonique en Inox, pour Bijoux Lunettes Montres","VEVOR","Amazon","Commerce, Industrie et Science",3344,197988391388,"N/A",0197988391388,"N/A","Fournitures pour le nettoyage du laboratoire",16,91.9,-38,32,22,-42,2797.14,2016.94,182,4.1,"Amazon","N/A",3,538,"N/A","Standard Oversize",12.09,13.11,16.14,15.61,"N/A","N/A","02/01/2025",20,8,6,0.18
"https://amazon.fr/dp/B00X9S0R3K","https://m.media-amazon.com/images/I/51prEZAQsQL._SX450_.jpg","B00X9S0R3K","Radialight TBCS5001 CES5000 Chauffage Soufflant de salle de bain à montage mural","Radialight","FBA","Cuisine et Maison",48649,"N/A","N/A",8019250050002,"N/A","Radiateurs électriques",47,129,-6,27,27,-58,3421.13,3420.98,337,3.8,"Radialight by Ermete Giudici S.p.A.","Italy",2,376,-30,"Standard Oversize",6.61,12.28,18.5,7.78,"N/A","N/A","11/01/2024",118,5,0,0.08
"https://amazon.fr/dp/B0DVCFSFP7","https://m.media-amazon.com/images/I/71fATXnrngL._SX450_.jpg","B0DVCFSFP7","Bois bûches Extra-Sec pour Chauffage Haute Performance (50 cm 28 kg)","FUMAX","FBM","Bricolage",47425,"N/A","N/A",3667308000032,"N/A","Combustibles",48,44.9,-7,37,26,3,1617.74,1173.33,10,4.4,"Espace Nego","France",2,172,"N/A","Standard Oversize",23.62,15.75,11.81,33.07,"N/A","N/A","01/01/2026",14,5,8,3.72
"https://amazon.fr/dp/B0DN19TTJZ","https://m.media-amazon.com/images/I/716y4PrsdML._SX450_.jpg","B0DN19TTJZ","VHV Machine à Café Portable de Voyage,Chauffage Rapide 3 En 1 Cafetiere Portable 12V, Auto-Chauffage de 4 à 6 Minutes, Grandes Capsules, Café Moulu, Pour Le Camping, Bureau, Maison, Voiture (Noir)","VHV","FBA","Cuisine et Maison",15763,"N/A","N/A","N/A","N/A","Cafetières à capsules",23,45.99,26,101,72,-112,4743.36,3362.86,252,3.6,"MARIN KASARTOU","Cyprus",2,3240,"N/A","Small Parcel",3.58,3.7,12.32,2.05,"N/A","N/A","03/01/2025",13,9,5,0.4
"https://amazon.fr/dp/B08JZ1JQSR","https://m.media-amazon.com/images/I/41+V3IRsXVL._SX450_.jpg","B08JZ1JQSR","Circulateur de pompe sans fil RS25/6-3 P entraxe 130 mm pompe pour chauffage","Imar srl","FBA","Bricolage",116217,"N/A","N/A","N/A","N/A","Accessoires",654,143.14,-6,14,14,80,2067.33,2067.06,30,4.2,"Recamania","Spain",2,171,"N/A","Standard Parcel",5.04,7.83,8.07,5.56,"N/A","N/A","11/01/2025",65,2,0,0.48
"https://amazon.fr/dp/B08ZJGGLZV","https://m.media-amazon.com/images/I/61iMornhzpS._SX450_.jpg","B08ZJGGLZV","Delta Dore Tête Thermostatique TRV 1.0 et adaptateurs. Chauffage connecté, Programmation, Contrôle vocal - 6050649 Blanc","Delta Dore","FBM","Bricolage",161011,"N/A","N/A",3513140005998,"N/A","Accessoires",981,69.99,"N/A",16,16,,1009.4,1009.24,4,3.4,"EKIPSE","Italy",4,39,1200,"Small Parcel",2.68,3.58,5.63,0.64,"N/A","N/A","02/01/2026",60,3,0,4.02
"https://amazon.fr/dp/B0D7WG9R28","https://m.media-amazon.com/images/I/71sIpBsPCIL._SX450_.jpg","B0D7WG9R28","SPARES2GO Petit burin à bois robuste pour fendre le bois de chauffage (3 kg, grand)","Spares2go","FBA","Jardin",17270,"N/A","N/A",5057817582255,"N/A","Coins éclateurs",13,34.99,-20,39,39,103,1367.45,1367.29,129,4.2,"SPARES-2-GO","United Kingdom of Great Britain and Northern Ireland",2,0,"N/A","Small Parcel",7.28,5.91,4.33,6.55,"N/A","N/A","02/01/2026",21,9,0,0.3
"https://amazon.fr/dp/B07HMXZ4S4","https://m.media-amazon.com/images/I/61Ik15OViqL._SX450_.jpg","B07HMXZ4S4","YAOPEI Resistance Chauffage + Faisceau Electrique 206 307 C3 Xsara Picasso Avec Climatisation Manuelle 6450JP 6450.JP","YAOPEI","FBA","Auto et Moto",40321,757170253360,"N/A",0757170253360,"N/A","Résistance de moteur de ventilateur",92,21.99,22,67,67,-13,1480.19,1479.39,157,4.2,"HONORY","China",2,367,"N/A","Small Parcel",2.91,3.31,5.04,0.29,"N/A","N/A","11/01/2025",86,7,0,0.43
"https://amazon.fr/dp/B07V3FPBLT","https://m.media-amazon.com/images/I/61mTuH5KBWL._SX450_.jpg","B07V3FPBLT","Pompe de chauffage et cyclage d'origine Lave-vaisselle 12014980, BG98480079 BOSCH Lave-vaisselle 12014980, BG98480079 BOSCH","BSH","FBM","Gros électroménager",460,"N/A","N/A",4054905492008,"N/A","Pièces et accessoires pour lave-linges",134,88.6,-9,35,35,-54,3210.38,3210.12,41,4.7,"SOS-Accessoire","France",8,412,222,"Standard Parcel",6.57,7.4,9.21,1.79,"N/A","N/A","12/01/2025",80,6,0,0.85
"https://amazon.fr/dp/B01K3ZKP7Y","https://m.media-amazon.com/images/I/7120RLgeZ1L._SX450_.jpg","B01K3ZKP7Y","Chemin’Arte Foyer Électrique Effet Flammes + Chauffage 2000W - LEDs - Conçu en France - 45x23x24 cm - Garanti 2 Ans","Chemin'Arte","Amazon","Bricolage",78514,"N/A",03760176961174,3760176961174,"N/A","Cheminées électriques",35,179,8,28,28,-96,4801.81,4801.64,312,4,"Amazon","N/A",8,408,40,"Standard Oversize",10.63,11.02,19.53,11.07,"N/A","N/A","11/01/2024",115,6,0,0.09
"https://amazon.fr/dp/B01MU1IL1O","https://m.media-amazon.com/images/I/61ypIWqrDNL._SX450_.jpg","B01MU1IL1O","ReporShop - POMPE POUR CHAUFFAGE CENTRAL WILO MODÈLE RS25/5-3P Tension 1x230v. Connexion 1"" 1/2. - RE280000001","Recamania","FBA","Bricolage",41572,"N/A","N/A",8426332364511,"N/A","Construction",3212,149,-2,14,14,-16,2044.06,2043.93,113,4.7,"Recamania","Spain",2,168,44,"Standard Parcel",5.87,6.54,8.58,5.38,"N/A","N/A","09/01/2025",111,7,0,0.12
"https://amazon.fr/dp/B0DSLSXM5W","https://m.media-amazon.com/images/I/41XHth-7FQL._SX450_.jpg","B0DSLSXM5W","Radiateur à Inertie Sèche Éco-Confort - Faible Consommation, Thermostat Digital Réglable, Design Moderne & Chauffage Performant (2000 W)","KELI FRANCE","FBA","Bricolage",39133,"N/A","N/A",3501706952008,"N/A","Radiateurs",19,198,-7,66,22,-23,10849.79,4297.22,49,4.5,"KELI FRANCE","France",2,768,"N/A","Standard Oversize",39.37,5.12,19.69,35.05,"N/A","N/A","10/01/2025",14,5,3,1.34
"https://amazon.fr/dp/B0DSLT381Q","https://m.media-amazon.com/images/I/41zaqwbvP7L._SX450_.jpg","B0DSLT381Q","Radiateur à Inertie Sèche Éco-Confort - Faible Consommation, Thermostat Digital Réglable, Design Moderne & Chauffage Performant (1500 W)","KELI FRANCE","FBM","Bricolage",39133,"N/A","N/A",3501706951506,"N/A","Radiateurs",19,168,-7,66,19,-23,10849.79,3241.21,50,4.4,"KELI FRANCE","France",2,768,"N/A","Standard Oversize",4.92,19.49,31.3,28.7,"N/A","N/A","10/01/2025",14,5,3,1.31
